,text,length,pred,target,correct
1368,this bitch think she fancy with her old ass c class get the fuck on,15,0,0,1
1369,this bitch think she cool with her jordan 6 rings get the fuck on .,15,0,0,1
1370,this bitch said i look like the type to do a lot of cocaine &#128128,15,0,0,1
1371,this bitch lmao steve <unk> be goin on mfs &#128553 &#128514 https t .co <unk>,15,0,0,1
1372,this bitch in 7 11 wit hella face tats . she a female duddy &#128527,15,0,0,1
1373,this bitch done blew my high and i was high off all of these drugs,15,0,0,1
1374,this bitch <unk> into my car twice . . not once but 2 times .,15,0,0,1
1375,they must be russian birds russian birds are known for <unk> <unk> . <unk> <unk>,15,2,2,1
1376,"see me ride out of that sunset , on your , colored tv screen <unk> <unk>",16,2,2,1
1377,say it again rt @marcus_supreme alotta you bitches standards are niggas that&#8217 s outta yall league,16,1,0,0
1378,same niccas tryna be around me . . the same niccas that used to down me,16,0,0,1
1379,same hoes with they ass out tonight gonna be singing jesus loves me in the morning,16,0,0,1
1380,russel martin had a miserable season but is <unk> having a good september #yankees #bluejays #mlb,16,2,2,1
1381,<unk> <unk> in cock blowing threesome with her hairy pussy <unk> cock http t .co <unk>,16,0,0,1
1382,"real shit . now if the bitch want some <unk> or something , thats different .",16,0,0,1
1383,real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin,16,0,0,1
1384,ray rice is a bitch &amp his wife is stupid for staying by his side .,16,0,0,1
1385,rt <unk> you need to at least not be a bitch 12 7 to date me,16,0,0,1
1386,rt @z0mbiedance gabby's a bitch &amp turned on my xbox with her nasty foot . .,16,0,0,1
1387,rt @xdsmooth damn my niggah side bitch got him making her a sandwich &#128514 &#128514 &#128514,16,0,0,1
1388,"rt <unk> enough with the mind fuck and pass me the fucking <unk> , cunt .",16,0,0,1
1389,rt @wizkhalifa respect the man with vision and a gang of bitches to follow it .,16,0,0,1
1390,rt <unk> <unk> nigger a fully grown niglet http t .co <unk> http t .co <unk>,16,0,0,1
1391,rt <unk> &#8220 @sheeeratchet bitch ass nigga square up &#128514 &#128514 http t .co <unk> @caelang15,16,0,0,1
1392,"rt <unk> merry christmas , everyone unless you're a fucking bitch then literally just go .",16,0,0,1
1393,rt <unk> when i throw away <unk> perfectly into the trash can http t .co <unk>,16,2,2,1
1394,"rt @tryna_be_famous like , when you're a hoe , how do u sleep at night ?",16,0,0,1
1395,"rt <unk> where'd you get the beauty <unk> tough guy , eating pussy . . <unk>",16,0,0,1
1396,"rt <unk> if a nigga can tell hoes he's taken , he's a real nigga .",16,0,0,1
1397,rt <unk> aye little bitch y'all niggas <unk> ? &#128514 &#128514 &#128514 https t .co <unk>,16,0,0,1
1398,rt <unk> fairy tale does not deny the existence of <unk> and failure . . .,16,2,2,1
1399,rt <unk> dolph in this hoe . . . bout to rock dj holiday show <unk>,16,0,0,1
1400,rt @taylorcaniff i'm having a date at yankee field then getting kiss cam . . <unk>,16,2,2,1
1401,rt <unk> @t_ndyy awwww my <unk> thank you so much sure means a lot &#9825 &#9825,16,0,0,1
1402,"rt <unk> @1visionamd <unk> <unk> once again , birds of a feather . . . .",16,2,2,1
1403,rt <unk> naw deez ain't no <unk> hoe u gota add 4 mo . . <unk>,16,0,0,1
1404,rt @souljaboy @kmichelle crank that shitty pussy <unk> &#128169 &#128169 &#128169 &#128169 &#128169 &#128169 &#128169 &#128169,16,0,0,1
1405,rt @sorryimalex i'm only back cause i don't wanna see the boys lose to trash #vote5sos,16,0,2,0
1406,"rt <unk> now call down your dark and your cold and be damned , charlie brown",16,0,2,0
1407,rt <unk> &#8220 @weare_xci i know bitches who sell pussy for 3 <unk> &#128514 &#128514 &#128514,16,0,0,1
1408,the way hawk girl did green <unk> is why i do not trust these hoes nope,16,0,0,1
1409,the pro isis jihadi <unk> from <unk> making the rounds now . http t .co <unk>,16,2,2,1
1410,thats the only thing a nigga ask <unk> @igiveemnathan its some <unk> bitches in here tonite,16,0,0,1
1411,that was a bitch move i pulled . . <unk> the most heartless thing i did,16,0,0,1
1412,teen gets all her holes <unk> and even fists her <unk> twat http t .co <unk>,16,0,0,1
1413,teacher why am i hearing talking ? . . . because you have ears bitch .,16,0,0,1
1414,tattoos are about expression not meaning . one mans trash is another mans treasure <unk> &#128176,16,2,2,1
1415,"sweet baby birds , you crack me up . <unk> houston <unk> http t .co <unk>",16,2,2,1
1416,stupid white people making my posts relevant to they own life <unk> <unk> <unk> #whitetrash <unk>,16,0,1,0
1417,"stop hatin niggah , i got ya girlfriend callin you a hater niggah &#128514 &#128514 &#128514",16,1,0,0
1418,<unk> a smith saying jay <unk> shouldn't be a mvp candidate is just straight up retarded,16,0,2,0
1419,step up all in was so horrible that bitch went straight to <unk> &#128514 &#128514 &#128514,16,0,0,1
1420,soon <unk> will be to fuck <unk> and i can't wait because fuck those faggots .,16,1,1,1
1421,sometimes you don't wanna fuck the bitch but her head so good you end up fucking,16,0,0,1
1422,somebody please choke that fucking retard that keeps yelling mashed potatoes . what a tool <unk>,16,0,1,0
1423,somebody help her &#128514 &#8220 <unk> <unk> bitch nigga bye you just want something to <unk>,16,0,0,1
1424,some of these hood negros don't deserve bail money the way they be visiting jail .,16,2,1,0
1425,soap . i wish some pussy tho rt @imjustceej what does your beard smell like ?,16,0,0,1
1426,so my dumb ass screams fuck the redskins in this big ass <unk> filled parking <unk>,16,0,0,1
1427,"so if i had dreads , tattoos and a beard id get all the bitches ?",16,0,0,1
1428,so i'm at <unk> and ted is getting his hair colored right beside me . <unk>,16,2,2,1
1429,smokin stuntin . riding round town wit a bitch so bad but she don't mean nothing,16,0,0,1
1430,shyt b pissing me off rt @tristine214 <unk> ugh i cannot stand bitches like that smh,16,0,0,1
1431,shout out to everyone that puts up with my retarded ass . i appreciate it .,16,0,0,1
1432,should i be worried that a lady behind my building is talking to a crow ?,16,0,2,0
1433,shit where the gay bitches at ? come be witcha girl tonight &#128527 &#128069 &#128166 &#128523,16,0,0,1
1434,"she used to fuck wit a$ap , too <unk> he know that bitch from way back",16,0,0,1
1435,she say her pussy hairy . . . i wana see &#128047 &#128064 &#128064 &#128064 &#128064,16,0,0,1
1436,"she actin like a hoe i dont want her , id rather just smoke my marijuana",16,0,0,1
1437,senator @tedcruz is an anchor baby go back from where you came . <unk> <unk> <unk>,16,2,1,0
1438,"seen it all before , bitch got a man but she scheming on the low &#128564",16,0,0,1
1439,see you on the <unk> side bitches . . . . . . . . .,16,0,0,1
1440,"rt <unk> 1 good girl is worth 1 ,000 bitches &amp people still fail to realize that",17,0,0,1
1441,"rt @wizkhalifa share your feelings but if <unk> some hoe shit , keep it to yourself .",17,0,0,1
1442,rt <unk> this bitch got the itunes terms and conditions tattooed on her http t .co <unk>,17,0,0,1
1443,rt <unk> we live in a world full of unloyal hoes &amp ugly niggas asking for hugs,17,0,0,1
1444,"rt @twincitytyson bitches hanging in the salty <unk> , tweetin y can't i find a good guy",17,0,0,1
1445,rt <unk> when the pussy so good &amp u forget to pull out http t .co <unk>,17,0,0,1
1446,rt <unk> if your girlfriend doesn't like that bitch . you don't talk to that bitch .,17,0,0,1
1447,rt <unk> <unk> <unk> <unk> <unk> released the album kill .fuck <unk> <unk> <unk> <unk> <unk> http&#8230,17,0,0,1
1448,rt <unk> this bitch just blew my high and i was high off all of these drugs,17,0,0,1
1449,rt <unk> @187xo_ me and ma niggah <unk> in the <unk> <unk> upppppp &#128514 i'm here on,17,2,0,0
1450,"rt @the_blueprint in the trash , i hope . rt @complexmag @bigsean just dropped four new songs",17,2,2,1
1451,"rt @teapot stuff broke loose , must not panic and share gif instead http t .co <unk>",17,2,2,1
1452,rt <unk> over thinking can and will fuck up the <unk> things . lighten up bitches .,17,0,0,1
1453,rt <unk> bitch do i entertain you ? cause you always seem to be in my business,17,0,0,1
1454,"rt <unk> <unk> <unk> congratulations for <unk> the <unk> for insecure , <unk> , uncivilized , ba&#8230",17,2,2,1
1455,rt @salomanizor too many faggots on here that think they can address me by my first name,17,1,1,1
1456,"rt <unk> legendary year . rt @1stname_bravo speaking of <unk> , that years pussy was phenomenal .",17,0,0,1
1457,trey songz went in on that looking ass bitches reply to nicki &#128514 &#128514 &#128514 &#128514,16,0,0,1
1458,too many bitches got <unk> and i hate a ho <unk> woman <unk> pussy poppin' woman,16,0,0,1
1459,today was just joints on joints on joints of some reserve wit my niggah @blakkhoodie_562 <unk>,16,0,0,1
1460,today is <unk> #iubb i need #iu to win so my jersey can arrive #hoosiernation #hoosiers,16,2,2,1
1461,to the senior class there will be oreo <unk> bars in the den this morning <unk>,16,2,2,1
1462,this why i be on the bitches so much they listen to me &#128680 &#128680 &#128680,16,0,0,1
1463,this old bitch with floppy tits riding on the elevator with me is <unk> so bad,16,0,0,1
1464,this hoe got a gf but complain about life like is she hitting you right ?,16,0,0,1
1465,this bitch is stupid . . anti feminist http t .co <unk> via @youtube #dumbass <unk>,16,0,0,1
1466,this bitch is mad because her man cheated but she cheated too why you mad ?,16,0,0,1
1467,thinking about trying to get pussy like . . . . <unk> http t .co <unk>,16,0,0,1
1468,these niccas want war give me what you got #wethelastonesleft #umightnotgetin #beerandtacos http t .co <unk>,16,0,0,1
1469,"these hoes out here carrying infections , yaw niggas better rap up w dat <unk> haha",16,0,0,1
1470,these hoes need to stop hittin blunts and hit the gym unhealthy mfs &#128514 &#128514 &#128514,16,0,0,1
1471,these bitches so broke instead of go get it they quick to go ask for somethin,16,0,0,1
1472,that ho went from <unk> to <unk> rt @funnyjulius this fucked me up http t .co <unk>,17,0,0,1
1473,<unk> marie is crazy . .the poor girl ain't do anything to her . <unk> ass bird,17,0,0,1
1474,<unk> the <unk> sis <unk> the angelic sis .im the big bro lol and jigg lil <unk>,17,0,2,0
1475,"take a bitch to soho for some froyo , tell her she gon blow it , romo",17,0,0,1
1476,tail light out not giving a fuck rollin up on a bitch wit da head lights off,17,0,0,1
1477,swing on her rt @callherebby i really don't like this woman . old hag ass bitch .,17,0,0,1
1478,"sweet yellow bone thang , i call her honey mustard . . . http t .co <unk>",17,2,2,1
1479,sweet milf in white lingerie has her hose ripped and her <unk> pounded http t .co <unk>,17,0,0,1
1480,soft niccas usually send the hate thru the bitches jealous instagram niccas hatin on ya pictures <unk>,17,0,0,1
1481,so some bitch flipped me off for letting her infront of mee . . . okay .,17,0,0,1
1482,"so my daughter seen charlie <unk> . . . questions on 1 ,000 &#128514 &#128514 &#128514 &#128514",17,2,2,1
1483,so if a girl gets drunk and does some hoe shit . . .it's rape now ?,17,0,0,1
1484,"so i swore my school was closed , but that bitch is open and i'm home &#128514",17,0,0,1
1485,<unk> letter by gaza <unk> digger details <unk> under <unk> rule http t .co <unk> via <unk>,17,0,2,0
1486,sitting up here next to the neighborhood crazy bitch &amp she keeps randomly busting out laughing .,17,0,0,1
1487,sick of your coon <unk> rt @poonsoaker <unk> rt @thotcho &#8220 henny &gt <unk> &#128128 &#128128 &#128128,17,2,1,0
1488,she&#8217 s the key to world peace . rt @repmycityx hippo is such a pussy magnet gawd,17,0,0,1
1489,"she has zebra <unk> in her take home bag , me and my mom are just &#128525",17,2,2,1
1490,"she may be dumb as a stump , but even sarah mocks obama http t .co <unk>",17,0,2,0
1491,school <unk> <unk> <unk> sc s st <unk> stay stay h stay ho stay <unk> stay home,17,2,2,1
1492,<unk> <unk> gets her pussy fucked and licked by two <unk> <unk> . http t .co <unk>,17,0,0,1
1493,saw three grown men on a <unk> &amp that bitch was barely moving lmao what the hell,17,0,0,1
1494,s o to the fine bitch at walmart just now . melted me at the ankles <unk>,17,0,0,1
1495,<unk> <unk> in the us are trash . they give <unk> in europe a bad name .,17,2,1,0
1496,really . 3 hours to find paper work is retarded . <unk> county courts suck . <unk>,17,0,0,1
1497,<unk> ass to pussy action with <unk> offering up her holes for&#160 use http t .co <unk>,17,0,0,1
1498,rally's sound good af . but ion have no hoes so we can't take that ride &#128530,17,0,0,1
1499,rt <unk> where are all the <unk> on why kids call themselves trash and garbage these days,17,1,2,0
1500,rt <unk> fuck half the bitches at mount <unk> &#58386 &#58386 i only fucks wit a few,17,0,0,1
1501,rt <unk> &#8220 @brianlovesass_ damn babe &#128557 sike forever fucking with basic bitches &#128514 &#8221 &#128514 &#128514,17,0,0,1
1502,rt <unk> i was head first every time for you . . but now i'm pussy <unk>,17,0,0,1
1503,rt @yendys45 and @xdsmooth fell in love with pussy he never even got . . . .,17,0,0,1
1504,those faggots that keep posting gay ass videos of them <unk> with their <unk> on facebook .,17,1,0,0
1505,this subway worker is being a major bitch to a soldier . come on show some respect,17,0,0,1
1506,this man <unk> gotta be drunk he know damn well he dont fw no hoes &#128514 &#128557,17,0,0,1
1507,this kid looks like a retard when he tries hiding his phone . . . so obvious,17,0,1,0
1508,this is why no one likes you . because you're a bitch . and a slut .,17,0,0,1
1509,this how most of yall side hoes gone look on valentines day lol http t .co <unk>,17,0,0,1
1510,this game on some shit haha playing that hoe high had me and my <unk> trippen haha,17,0,0,1
1511,this bitch tryna eat peanuts i'm tryna eat steak an shit bitch don't know nothing about grindin,17,0,0,1
1512,this bitch says she's got <unk> in school . . . what the fuck is that bullshit,17,0,0,1
1513,this bitch isn't pretty ? she's just showing off her body in pictures . she's nasty .,17,0,0,1
1514,this bitch got zero kills and yet got a legendary <unk> ? what the absolute fuck ?,17,0,0,1
1515,"this bitch asked why pants <unk> , cuz dey tryna hold my bandz up &#128184 &#128184 &#128184",17,0,0,1
1516,this being single shit is really trash especially when you ain't got nobody to text after midnight,17,0,0,1
1517,they're calling it <unk> because the wind is going to make a lot girls clams really <unk>,17,2,0,0
1518,they use to call my mom japs when she was younger . lol asian racial slurs .,17,1,2,0
1519,they fail to realize ion want friends bitches switch up <unk> than i change the channel &#128175,17,0,0,1
1520,"these rednecks around here won't like that shit . . .put that wall up , they say",17,1,0,0
1521,these niggas rather love these hoes then get money smh what the fuck wrong with these niggas,17,0,0,1
1522,these hoes out here be goin up but we not at you bitches that's what hoes do,17,0,0,1
1523,there's like one of my ex's that's still kinda cute . most them bitches got fat .,17,0,0,1
1524,there should be a side trip into dc to charlie palmers during <unk> <unk> <unk> <unk> <unk>,17,2,2,1
1525,them <unk> is out at ma <unk> house i ain't been around this bitch ina minute .,17,0,0,1
1526,them hoes don't like me &#128514 &#128514 &#128514 &#128514 &#128514 &#128553 &#128553 &#128553 &#128553 &#128530 &#9996 &#65039,17,0,0,1
