,text,length,pred,target,correct
1278,"rt @heissarcastic: facebook needs these 3 <unk> <unk> ""who <unk> ""are you <unk>",13,0,0,1
1279,&#128514;&#128514;&#128514; <unk> i seen a thot ass bitch in some high top <unk>,13,0,0,1
1280,@felicity182 a pussy in ur mouth is a really good stress <unk> doctors recommend,14,0,0,1
1281,"<unk> this hoe mimi said ""i hurt my <unk> <unk> bitch her throat &#128514;&#128514;",14,0,0,1
1282,rt <unk> you can't tell a bitch shit when they get a job &#128514;&#128514;&#128514;&#128514;,14,0,0,1
1283,<unk> <unk> it always looks so <unk> i was gonna buy this yellow one,14,1,1,1
1284,"bitch ass people are the first to call someone out for being a ""bitch""",14,0,0,1
1285,rt @southsidevic: this tweet was a <unk> trap and i caught 23 hoes. <unk>,14,1,0,0
1286,"""lmao <unk> the <unk> adidas are lighter than my phone .... shit is <unk>",14,0,0,1
1287,what's this bitch look like y'all <unk> add me on your stupid <unk> <unk>,14,0,0,1
1288,"yes <unk> <unk> &#8220;@vonteeeeee: fuck you bitch, i'm <unk> you gettin live tomorrow ?&#8221;",14,0,0,1
1289,"#porn,#android,#iphone,#ipad,#sex,#xxx, | <unk> | cute <unk> slut big tits plays with <unk> pussy <unk>",14,0,0,1
1290,@kincade00 @mistaturk5 lmaooo just call my phone if you want them birds <unk> voice*,14,1,1,1
1291,every time my mom calls me it's to bitch at me about something lol,14,0,0,1
1292,"<unk> back then hoes didn't want me, now i'm hot, they all on me.&#8221;",14,0,0,1
1293,ya need a real nigga <unk> so come &amp; throw that pussy shawty. studio,14,0,0,1
1294,niccas be walking 4 flats to catch a nicca they kno in the club,14,0,0,1
1295,<unk> @timtebow ugh your with <unk> you're officially a fag now and in <unk>,14,2,0,0
1296,"i fucking hate this fucking neighborhood, these fuckin bitches have someone over everyday <unk>",14,0,0,1
1297,yet you won't tag @anthonycumia what a pussy. <unk> <unk> what a loser. <unk>,14,0,0,1
1298,rt <unk> plot twist: it takes a lot to cut that bitch off &#128528;,14,0,0,1
1299,my main girl tryna get a blessing why my side hoe tryna get affection,14,0,0,1
1300,"rt @mikediggem: <unk> she threw me that pussy bt i neva caught it"" gay",14,0,0,1
1301,&#8220;@justkarahn: &#8220;@what_ido: y though <unk> really hoe? <unk> u the dummy taking a pic,14,0,0,1
1302,#firecashman <unk> because i am having to root for the royals in <unk> #yankees,14,1,1,1
1303,rt @thevoiceofmiami i don't work for pussy... + the code of a real man,14,0,0,1
1304,if the only thing she talks about is her <unk> she got <unk> pussy.,14,0,0,1
1305,"rt @chadjordan23: after a hoe gave you head and say ""it's my <unk> <unk>",14,0,0,1
1306,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; grand opening ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; top class &#9733; oriental massage &#9733; perfect !&#9733;/ <unk>,14,1,1,1
1307,"when nigga/bitch lose in a fight they favorite line is <unk> only "" &#128514;",14,0,0,1
1308,<unk> <unk> no ur the blind bitch. dude in the video is way <unk>,14,0,0,1
1309,when bitches be tryna wash their shit on the low lol funny af,13,0,0,1
1310,@imtoomuch bread in general aint too good for <unk> honky bread the <unk>,13,0,1,0
1311,<unk> gotta buy those <unk> shoes so these hoes won't catch me <unk>,13,0,0,1
1312,<unk> okay. i'm only going to say it once. comb yer <unk> #lol <unk>,14,0,1,0
1313,then yall tweet about not trusting hoes like that shit ain't common sense already,14,0,0,1
1314,@littlenamms nigga what. <unk> without a warm up and you traveled like a bitch,14,0,0,1
1315,"@defendwallst whatever! fuck all those assholes. they're niggers, they all look alike to me.",14,0,2,0
1316,disgusting <unk> <unk> rt <unk> mom just bought me a pet nigger &#128525; <unk>,14,0,0,1
1317,rt <unk> <unk> if she got the chipotle <unk> cuff that hoe&#8221; <unk> @vngelinaa_,14,0,0,1
1318,photo: ima boss ass bitch. &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... <unk>,14,0,0,1
1319,"im allowed to trip on my bitch , she cant trip on me tho",14,0,0,1
1320,@wodaeeex3 bitch i ainn <unk> i go str8 to class my teacher lame af,14,0,0,1
1321,rt <unk> <unk> an idiot. second time this year he's wrecked someone under yellow.,14,1,1,1
1322,when ever you dog hoes really bad you end up w/ a girlfriend ...,14,0,0,1
1323,<unk> ur moms pussy died a slow death so well have good company <unk>,14,0,0,1
1324,obama&#8217;s newly released gitmo jihadi has links to terrorists in syria <unk> #tcot #pjnet,14,1,1,1
1325,<unk> <unk> <unk> kate <unk> cheers on the yankees at last <unk> game <unk>,14,1,1,1
1326,<unk> <unk> can't call white trash women white trash like this during <unk> #htgawm,14,2,1,0
1327,"currently listening to ""the <unk> <unk> traditionally only played when preparing to slash bitches.",14,0,0,1
1328,<unk> county cannot handle the <unk> style straight up north bay is pussies forever,14,1,0,0
1329,lil bitch thats down to make your bond aint got to tell her &#128175;&#128076;,14,0,0,1
1330,<unk> <unk> me n glo boy will get young chop in that bitch too,14,0,0,1
1331,@mightyy23 well i for damn sure ain't putting on no pussy ass romo jersey,14,0,0,1
1332,s/o to the homie @blakkhoodie_562 niggah stay making bomb food when we high af,14,0,0,1
1333,@midnight_snacka bitch am dumb bitch am smarter than yo fat peter griffin looking ass,14,0,0,1
1334,i don't want me no good girl i fell inlove with these freak hoes,14,0,0,1
1335,rt @xanshawty: u can eat all the pineapples you want ur pussy still trash.,14,0,0,1
1336,"rt <unk> the ape was like ""oh you niggas gon learn today"" &#128557;&#128128; <unk>",14,0,0,1
1337,"sam is such a bitch, ronnie got in a fight because of you &#128530;",14,0,0,1
1338,"rt <unk> when waka said, ""suck my dragon balls bitch call me <unk> <unk>",14,0,0,1
1339,can i sit on your face &#8212; sit on a hot stove bitch <unk>,14,0,0,1
1340,the world will be a better place when bitches like her dies lonely <unk>,14,0,0,1
1341,@lupefiasco uh oh its 9/11 what you gonna preach and cry about today faggot.,14,0,0,1
1342,rt @hg_shit: @1bookieg i just fucked yo bitch bruh.. i tried not to tho,14,0,0,1
1343,rt <unk> you tell ya business to ah bitch so i can't trust ya,14,0,0,1
1344,"rt @realsexnotes: too many faithful girls are single, and too many hoes are taken.",14,0,0,1
1345,rt @stevstiffler: what does <unk> mean to some of you bitches? lol 3 <unk>,14,0,0,1
1346,"' hoes on my mind , i fuck hoes all the time . <unk>",14,0,0,1
1347,this nigga think he gone play me shoot dice let yo hoe fade me,14,0,0,1
1348,"actual quote from local cop - ""there are too many pussies in this <unk>",14,0,0,1
1349,<unk> would've easily drained all these shots with us. he's so trash now smh,14,2,1,0
1350,rt <unk> i don't even delete my <unk> it is what it is bitch,14,0,0,1
1351,@rikki_lovee you're wearing my <unk> in your snapchat story hoe! love you tho lol,14,1,0,0
1352,you just salty you ugly and white rt @jaywiz614: @itsnotharold they all some hoes,14,0,0,1
1353,rt <unk> i like good weed &amp; bad bitches dat can roll it up,14,0,0,1
1354,rt <unk> @tyzebruh trash cans are always demanding new music from the gawd tyga,14,1,1,1
1355,you say no to ratchet pussy but <unk> <unk> bands will make her dance,14,0,0,1
1356,rt <unk> <unk> trash man he beat me to the good stuff again. <unk>,14,1,1,1
1357,@wyattnuckels sun follow me you <unk> bitch you can't do shit so stfu faggot,14,0,0,1
1358,"if you can fuck my bitch, cause nigga i'm the shit i'll salute ya",14,0,0,1
1359,member when bitches put <unk> in front of everything. you not foreign mf &#128514;,14,0,0,1
1360,this why i be on the bitches so much they listen to me <unk>,14,0,0,1
1361,ion care if i'm in the wrong bitch don't blow ur <unk> at me,14,0,0,1
1362,rt @tacorell stressed backwards is <unk> that's why bitches eat junk food when depressed,14,0,0,1
1363,<unk> nigga who's bitch u fucking cracker get your gay ass out my mentions.,14,0,2,0
1364,"since cats lick themselves all the time, they should be great at eattin pussy",14,0,0,1
1365,omg rt <unk> have yall ever met a dyke who didn't have a kid?,14,0,0,1
1366,rt <unk> if he can't hear that pussy smacking then it ain't wet <unk>,14,0,0,1
1367,rt <unk> i could be such a bitch right now. but i'll <unk> <unk>,14,0,0,1
1368,"oh, and i'm back, bitch. no one walks all over me ever again. ever.",14,1,0,0
1369,"@liveitupjersey yeah, i seen you tweet about bitch &amp; block. i used <unk> fits!",14,0,0,1
1370,rt @thevoiceofmiami: a lot of y'all hoes pretty until a nigga <unk> that <unk>,14,0,0,1
1371,rt <unk> <unk> <unk> <unk> check = show me your freedom papers you <unk>,14,0,2,0
1372,rt <unk> i'll naturally slap the shit outa oomf that bitch talk to much.,14,0,0,1
1373,come home from work to <unk> twinkies and a bottle of wine <unk> <unk>,14,1,1,1
1374,@apmorales96 gotta keep fighting bro <unk> hoes just trying to bring me down. <unk>,14,0,0,1
1375,<unk> bitch i hit you with the dm and a nigga aint dm back,14,0,0,1
1376,@wimp_w_diesel yu forgot we beat yall? thats like a garbage man calling a <unk> trash,15,1,1,1
1377,rt <unk> dese hoes aint loyal @ <unk> <unk> #hoodcomedy <unk> <unk> &#128514;&#128514;&#128514;&#128514; bruh <unk>,15,0,0,1
1378,rt @ogbeard: some of y'all bitches can't even grow this on yo damn head <unk>,15,0,0,1
1379,so niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!,15,0,0,1
1380,all the bitches happy maybe one of his female friends can find him a <unk>,15,0,0,1
1381,remember when i said <unk> are faggots? this week sasuke <unk> that with flying colors.,15,0,0,1
1382,<unk> @chanelisabeth hoe don't make me put up screenshots of your texts to me hoe,15,0,2,0
1383,<unk> for all the bad bitches out there <unk> go have some <unk> @ambernicolee05 &#128514;&#128514;&#128514;,15,0,0,1
1384,@midnight_snacka @nick_504_ wigga why the fuck r u in this conversation with yo stalking ass,15,0,0,1
1385,two horny guys take turns beating the shit out of a tight teen <unk> <unk>,15,0,0,1
1386,"<unk> niggas probably be watching me like ""look at this uncle tom ass <unk>",14,0,2,0
1387,never argue with a bitch that's at the bottom of the food chain. &#128129;,14,0,0,1
1388,draft drinking <unk> chug a beer everytime you see a black woman crying. <unk>,14,0,1,0
1389,<unk> bout to ride my <unk> to come fuck yo <unk> @ em tho,14,0,0,1
1390,rt <unk> you may be redneck if you put steak <unk> on popcorn @weidie1211,14,1,1,1
1391,i just might get to these riches i might go broke on these bitches,14,0,0,1
1392,i get so deep in that pussy i touch the back of her <unk>,14,0,0,1
1393,rt @itsdesha__: hickeys hurt i don't see how people always have them hoes .,14,0,0,1
1394,<unk> i'm in this bitch on some <unk> shit. been in bed since midnight.,14,0,0,1
1395,rt <unk> if all you gunna do is bitch then take ya ass home,14,0,0,1
1396,rt <unk> there's nothing hotter than a <unk> albino chick who can play <unk>,14,1,1,1
1397,"""@causewereguys: going back to school sucks more dick than the hoes who attend it.""",14,0,0,1
1398,rt <unk> my anaconda don't want <unk> unless you defeat the <unk> son <unk>,14,1,1,1
1399,<unk> that's a bitch. i have no desire to see that much bullshit hahahaha,14,0,0,1
1400,<unk> bitch don't talk to that hoe with ha extra bs ass @lilmenifee__ <unk>,14,0,0,1
1401,your name follows the word cunt in the dictionary sooo what's that tell you?,14,0,0,1
1402,<unk> i love her the most tho rt @kinghorsedick: @vianawf thats ur hoe too?,14,0,0,1
1403,"rt <unk> these hoes be acting up.. &amp; you know what, imma let em..",14,0,0,1
1404,"i aint saying you a bitch, but you be acting like a <unk> dog.",14,0,0,1
1405,"""stop being a pussy, son, and shove that needle into your own <unk> <unk>",14,0,0,1
1406,"rt <unk> <unk> <unk> congratulations for <unk> the <unk> for insecure, <unk> <unk> ba&#8230;",14,1,1,1
1407,@chriscurtis410 i agree the fat bitches the only girls left not gettin passed around,14,0,0,1
1408,rt <unk> each time i do it for ya i make that bad pussy <unk>,15,0,0,1
1409,<unk> @1__dev you the real <unk> that's wat ya bitch said when i finished &#128514;,15,0,0,1
1410,<unk> <unk> <unk> the person actually holding the ape is not <unk> it's her sister,15,0,1,0
1411,"@todd__kincannon a+ would expect nothing less from your <unk> oh by the way, sec bitches!",15,1,0,0
1412,i plan on eating this entire motherfucking pizza i just ordered like a <unk> bitch.,15,0,0,1
1413,"""i'm feelin like <unk> in the <unk> these bitches surround me they can't miss em""",15,0,0,1
1414,why you gotta be such a hoe smh i ain't captain save a hoe !!,15,0,0,1
1415,"rt @aianhangover: ""what are you <unk> yeah on a scale of one to <unk> bitch",15,0,0,1
1416,rt <unk> i forgot one letter guys i promise i'm not an illiterate hillbilly &#128557;,15,1,0,0
1417,rt @truenovacane: only pussy niggas wouldn't fuck with a chick if she has stretch <unk>,15,0,2,0
1418,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #xxx | hairy <unk> silver &amp; <unk> reagan hairy pussy <unk> | <unk>",15,0,0,1
1419,i picked welbeck for my team. i have to be some kind of cunt yes,15,0,0,1
1420,lmaooooo im outta here rt @da_1eye_creep bobby shmurda looks like a negro league player <unk>,15,0,0,1
1421,rt <unk> falling in love is easy. its falling out of love that's a bitch.,15,0,0,1
1422,"and girl that pussy ain't shit to me, baby girl roll up and get high",15,0,0,1
1423,rt <unk> @wigga32 can't dm wigga cause i can't even get a follow back &#128528;,15,0,0,1
1424,rt <unk> muslim jihadi fighters book tickets on cruise ships to syria and <unk> <unk>,15,1,1,1
1425,rt <unk> in the <unk> lasts <unk> <unk> i can barely recognize any yankees tonight.,15,1,1,1
1426,lmao! rt @capotoheaven lmao rt <unk> <unk> you'll never be vegas. you faggot punk bitch.,15,2,0,0
1427,"i hate a "" think she know how to out head type bitch foh """,15,0,0,1
1428,"@moneydriven @2manylouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.",15,2,2,1
1429,big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge <unk> <unk>,15,0,1,0
1430,rt <unk> if your girlfriend doesn't like that bitch. you don't talk to that bitch.,15,0,0,1
1431,<unk> no i wuz just making a general statement. i've never called u a bitch,15,0,0,1
1432,@retroreasoning i think most <unk> are for the birds. i ain't no bird brain yo,15,1,1,1
1433,rt <unk> teachers trying to <unk> ghetto names on the 1st day of <unk> <unk>,15,1,1,1
1434,maybe you should eat makeup so you can be pretty on the inside also bitch.,15,0,0,1
1435,rt <unk> about to rock this bitch with <unk> with our beautiful angelic voices <unk>,15,0,0,1
1436,<unk> <unk> need to start mcbob because williams only shoot let him play with bird,15,1,1,1
1437,pick a city buy a condo find a fine hoe let some time go <unk>,15,0,0,1
1438,@blackman38tide <unk> <unk> they called me trailer trash for wearing my lil country getup &#128545;,15,1,1,1
1439,no nigga a leave a chick with some good pussy unless he just paper chasin,15,0,0,1
1440,<unk> last year i had to explain why <unk> <unk> is the acceptable <unk> term,15,1,1,1
1441,rt <unk> pink nipples are cute but some be looking nasty than a bitch! &#128567;,15,0,0,1
1442,"rt @breadtruckkbri: <unk> &#8220;@breadtruckkbri: these hoes gon come &amp;&amp; go, i feel <unk> boy, lol",15,0,0,1
1443,<unk> <unk> only 3 1/2 yrs till next <unk> bitches bout what <unk> left <unk>,15,0,0,1
1444,which <unk> player can we put in with the sole objective of breaking <unk> <unk>,15,1,1,1
1445,karmas a bitch and so are you. you'll be getting along just fine real soon.,15,0,2,0
1446,"""fuck <unk> i make my own <unk> suck my dragon balls bitch call me <unk>",15,0,0,1
1447,<unk> bitch said i lie too much bitch you ain't worth telling the truth <unk>,15,0,0,1
1448,"take a bitch to soho for some <unk> tell her she gon blow it, romo",15,0,0,1
1449,i love all my bitches. and im ridin for all my bitches no matter what.,15,0,0,1
1450,"walked in wit a new bitch on me, got niggas mad but i know it",15,0,0,1
1451,<unk> <unk> yellow <unk> <unk> <unk> and <unk> hearts. made with love for <unk> <unk>,15,1,1,1
1452,"<unk> <unk> . them bitches stupid on <unk> , i'd fuck with deja thoe &#128077;",15,0,0,1
1453,rt @kfromtheg: lol robbing ain't the word <unk> damn you was robbing them bitches <unk>,15,0,0,1
1454,rt <unk> that pussy is never yours it's just your turn remember that . &#128175;,15,0,0,1
1455,rt <unk> <unk> <unk> don't get me started on you potato head lookin ass <unk>,15,0,0,1
1456,my worse bitch looks better than your main bitch. now that's bad right there lol,15,0,0,1
1457,lmaoooo rt <unk> his sister probably got the pussy that night rt <unk> #neverforget <unk>,15,0,0,1
1458,rt <unk> i hate when ppl say hoes aren't loyal. they supposed to be? &#128514;,15,0,0,1
1459,the left tho rt <unk> &#8220;@djzeeti: twitpic a selfie with a bad bitch&#8221; <unk> <unk>,15,0,0,1
1460,she tried to get you to rob the wop but now the bitch in critical,15,0,0,1
1461,rt <unk> <unk> <unk> honey pot <unk> is the state <unk> version of pussy paltrow,15,0,0,1
1462,it's ok to tell a nigga he trash and a feature will never happen fam.,15,0,0,1
